"id","user_id","created","updated","amount","product_id","description","invoice_id"
321363,1,1689949801,1718715887,760.0,,POS Light (76 days),321364
322423,1,1690193730,1718715887,206.667,,POS Light (31 days),322424
323080,1,1690293901,1718715887,720.0,,POS Light (72 days),323081
324088,1,1690413001,1718715887,710.0,,POS Light (71 days),324089
324170,1,1690449002,1718715887,700.0,,POS Light (70 days),324171
324858,1,1690555501,1718715887,600.0,4,POS Light,324859
324876,1,1690557001,1718715887,690.0,4,POS Light,
326068,1,1690789202,1718715887,660.0,,POS Light (66 days),326069
326666,1,1690848001,1718715886,646.667,,POS Light (97 days),326667
326668,1,1690848001,1718715887,970.0,,POS Light (97 days),326669
326670,1,1690848001,1718715887,1020.0,,POS Light (102 days),326671
326672,1,1690848001,1718715887,1070.0,,POS Light (107 days),326673
326674,1,1690848001,1718715887,1030.0,,POS Light (103 days),326675
326676,1,1690848001,1718715887,1010.0,,POS Light (101 days),326677
326678,1,1690848001,1718715887,1000.0,4,POS Light,
326742,1,1690881901,1718715886,640.0,,POS Light (96 days),326743
327508,1,1690986901,1718715886,633.333,,POS Premium (95 days),327509
329749,1,1691417101,1718715886,900.0,,POS Light (90 days),329750
333404,1,1692118802,1718715886,820.0,, (82 days),333405
338207,1,1692651001,1718715886,426.667,,POS Premium (64 dage),338208
338209,1,1692651001,1718715886,440.0,,POS Light (66 dage),338210
338211,1,1692651001,1718715886,433.333,,POS Light (65 days),338212
338213,1,1692651001,1718715886,660.0,,POS Light (66 dage),338214
338215,1,1692651001,1718715886,700.0,,POS Light (70 dage),338216
338217,1,1692651001,1718715886,590.0,,POS Light (59 dage),338218
338219,1,1692651001,1718715886,760.0,,POS Light (76 dage),338220
338221,1,1692651001,1718715886,720.0,,POS Light (72 dage),338222
338223,1,1692651001,1718715886,700.0,4,POS Light,
338225,1,1692651001,1718715886,690.0,,POS Light (69 dage),338226
338227,1,1692651001,1718715886,510.0,,POS Light (51 dage),338228
343576,1,1693079401,1718715886,400.0,4,POS Light,
347965,1,1693487401,1718715886,350.0,4,POS Light,
348668,1,1693556701,1718715886,340.0,4,POS Light,
349738,1,1693593901,1718715886,700.0,,POS Light (70 dage),349739
349740,1,1693593901,1718715886,360.0,, (36 days),349741
349742,1,1693593901,1718715886,350.0,, (35 dage),349743
349744,1,1693593901,1718715886,340.0,, (34 dage),349745
355350,1,1694002201,1718715886,290.0,,POS Light (29 dage),355351
361239,1,1694496301,1718715886,230.0,,POS Light (23 dage),361240
364651,1,1694775602,1718715886,190.0,,POS Light (19 dage),364652
381369,1,1695982201,1718715886,60.0,,POS Light (6 dage),381370
382281,1,1696026901,1718715886,50.0,,POS Light (5 dage),382282
382735,1,1696064401,1718715886,50.0,,POS Light (5 dage),382736
383756,1,1696111202,1718715886,600.0,,POS Premium,383757
383758,1,1696111202,1718715886,600.0,,POS Light,383759
383760,1,1696111202,1718715886,600.0,,POS Light,383761
383762,1,1696111202,1718715886,900.0,,POS Light,383763
383764,1,1696111202,1718715886,900.0,,POS Light,383765
383766,1,1696111202,1718715886,900.0,,POS Light,383767
383768,1,1696111202,1718715886,900.0,,POS Light,383769
383770,1,1696111202,1718715886,900.0,,POS Light,383771
383772,1,1696111202,1718715886,900.0,,POS Light,383773
383774,1,1696111202,1718715886,900.0,,POS Light,383775
383776,1,1696111202,1718715886,900.0,,POS Light,383777
383786,1,1696111502,1718715886,900.0,,POS Light,383787
383788,1,1696111502,1718715886,900.0,,POS Light,383789
383790,1,1696111502,1718715886,900.0,,POS Light,383791
383792,1,1696111502,1718715886,900.0,,POS Light,383793
383794,1,1696111502,1718715886,900.0,,POS Light,383795
383796,1,1696111502,1718715886,900.0,,POS Light,383797
383798,1,1696111502,1718715886,900.0,,POS Light,383799
383800,1,1696111502,1718715886,900.0,,POS Light,383801
383813,1,1696111801,1718715886,900.0,,POS Light,383814
385997,1,1696252502,1718715886,900.0,,POS Light,385998
386731,1,1696320001,1718715884,900.0,,POS Light,386732
386796,1,1696322102,1718715884,900.0,,POS Light,386797
399223,1,1697027401,1718715884,860.0,,POS Light (86 dage),399224
400433,1,1697108401,1718715884,850.0,,POS Light (85 dage),400434
401919,1,1697198402,1718715884,840.0,,POS Light (84 dage),401920
402006,1,1697202001,1718715884,900.0,,POS Light,402007
406571,1,1697464201,1718715884,900.0,,POS Light,406572
407893,1,1697553601,1718715884,900.0,,POS Light,407894
407971,1,1697556002,1718715884,900.0,,POS Light,407972
408609,1,1697616301,1718715884,790.0,,POS Light (79 dage),408610
408736,1,1697622002,1718715884,900.0,,POS Light,408737
415588,1,1698054901,1718715884,740.0,,POS Light (74 dage),415589
417141,1,1698134401,1718715884,730.0,,POS Light (73 dage),417142
417263,1,1698138601,1718715884,730.0,,POS Light (73 dage),417264
417737,1,1698154501,1718715884,730.0,,POS Light (73 dage),417738
418960,1,1698228001,1718715884,720.0,,POS Light (72 dage),418961
419402,1,1698239401,1718715884,720.0,,POS Light (72 dage),419403
419406,1,1698239701,1718715884,720.0,,POS Light (72 dage),419407
419489,1,1698242402,1718715884,240.0,,POS Light (72 dage),419490
419491,1,1698242402,1718715884,720.0,,POS Light (72 dage),419492
420591,1,1698307201,1718715884,720.0,,POS Light (72 dage),420592
420746,1,1698311401,1718715884,236.667,,POS small 199/219 (71 days),420747
422846,1,1698402301,1718715884,700.0,,POS medium 599 (70 dage),422847
422859,1,1698402601,1718715884,700.0,,POS medium 599 (70 dage),422860
423001,1,1698406201,1718715884,700.0,,POS Light (70 dage),423002
423003,1,1698406201,1718715884,700.0,,POS medium 599 (70 dage),423004
429549,1,1698672002,1718715884,670.0,,POS medium 599 (67 dage),429550
429553,417,1698672081,1718715884,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",429555
429554,417,1698672091,1718715884,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",429555
429708,1,1698675901,1718715884,670.0,,POS medium 599 (67 dage),429709
429897,1,1698679801,1718715884,223.333,,POS small 199/219 (67 dage),429898
429918,1,1698680101,1718715884,670.0,,POS medium 599 (67 dage),429920
429919,1,1698680101,1718715884,223.333,,Ekstra terminal (67 dage),429920
430927,1,1698739201,1718715884,660.0,,POS Light (66 dage),430928
431047,1,1698743401,1718715884,220.0,,POS small 199/219 (66 dage),431048
431621,1,1698755101,1718715884,220.0,,POS small 199/219 (66 dage),431622
431792,1,1698759601,1718715884,660.0,,POS medium 599 (66 dage),431793
431794,417,1698759949,1718715884,2000.0,10,Pax A920 Pro,431795
433232,1,1698829801,1718715884,433.333,,POS Light (65 dage),433233
433322,1769,1698832501,1718715884,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",433323
433592,1769,1698837325,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",433593
433689,1,1698839401,1718715883,216.667,,POS small 199/219 (65 dage),433690
433882,1,1698843601,1718715883,216.667,,POS small 199/219 (65 dage),433883
434147,1,1698849301,1718715883,216.667,,POS small 199/219 (65 dage),434148
434411,1,1698853801,1718715883,650.0,,POS medium 599 (65 dage),434412
435443,1,1698912001,1718715883,213.333,,POS small 199/219 (64 dage),435445
435444,1,1698912001,1718715883,213.333,,Ekstra terminal (64 dage),435445
436285,1769,1698929198,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",436286
436322,1769,1698930127,1718715883,2499.0,16,Hardwarepakke 2 (Lenovo Tab M10 tablet og tablet holder),436323
436617,417,1698938676,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",436618
436673,1,1698939901,1718715883,213.333,,POS small 199/219 (64 dage),436674
438089,1769,1699006231,1718715883,520.0,2,POS medium 599,438090
438266,1,1699010401,1718715883,210.0,,POS small 199/219 (63 dage),438267
438338,1769,1699012043,1718715883,600.0,8,Cash drawer,438339
438340,1769,1699012107,1718715883,600.0,8,Cash drawer,438341
438358,1769,1699012918,1718715883,600.0,8,Cash drawer,438359
438384,1769,1699013526,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",438385
438496,1,1699016101,1718715883,630.0,,POS medium 599 (63 dage),438497
438666,1,1699020601,1718715883,630.0,,POS medium 599 (63 dage),438667
438766,1,1699023001,1718715883,630.0,,POS Light (63 dage),438767
440163,1,1699084801,1718715883,900.0,,POS medium 599,440164
444645,1,1699257602,1718715883,300.0,,POS small 199/219,444646
444979,1769,1699271442,1718715883,300.0,1,POS small 199/219,
445126,1,1699273801,1718715883,900.0,,POS medium 599,445127
445463,1,1699282502,1718715883,900.0,,POS medium 599,445464
446152,417,1699302816,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",446153
446157,417,1699303051,1718715883,10800.0,2,POS medium 599,446158
446446,1,1699344001,1718715883,300.0,,POS small 199/219,446447
446579,1,1699349102,1718715883,300.0,,POS small 199/219,446580
447045,417,1699358179,1718715883,600.0,8,Cash drawer,447046
447122,1769,1699359753,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",447123
447129,1769,1699360263,1718715883,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",447130
447173,1769,1699362074,1718715883,3499.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",447175
447174,1769,1699362090,1718715883,100.0,9,Shipping,447175
447272,1,1699365301,1718715883,300.0,,POS small 199/219,447273
447282,1,1699365601,1718715883,300.0,,POS small 199/219,447284
447283,1,1699365601,1718715883,0.0,,POS Light,447284
447771,417,1699373991,1718715883,3000.0,10,Pax A920 Pro,447772
448692,1,1699430401,1718715883,300.0,,POS small 199/219,448693
448877,1,1699438802,1718715883,900.0,,POS medium 599,448878
449327,1,1699448701,1718715882,900.0,,POS medium 599,449329
449328,1,1699448701,1718715882,300.0,,Ekstra terminal,449329
450648,1769,1699477662,1718715882,2499.0,16,Hardwarepakke 2 (Lenovo Tab M10 tablet og tablet holder),450650
450649,1769,1699477674,1718715882,100.0,9,Shipping,450650
450654,1769,1699478758,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",450656
450655,1769,1699478766,1718715882,100.0,9,Shipping,450656
451037,1,1699518001,1718715882,300.0,,POS small 199/219,451038
451081,1,1699520101,1718715882,900.0,,POS medium 599,451082
451167,1,1699521301,1718715882,300.0,,POS small 199/219,451168
453636,1,1699607401,1718715882,300.0,,POS small 199/219,453637
453953,417,1699614632,1718715882,300.0,1,POS small 199/219,
453968,417,1699614743,1718715882,300.0,1,POS small 199/219,453969
454219,1,1699619401,1718715882,300.0,,POS small 199/219,454220
455854,1,1699689601,1718715882,900.0,,POS medium 599,455855
459739,1769,1699869672,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",459741
459740,1769,1699869681,1718715882,100.0,9,Shipping,459741
459790,1769,1699870414,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",459792
459791,1769,1699870421,1718715882,100.0,9,Shipping,459792
459816,1769,1699871537,1718715882,2499.0,16,Hardwarepakke 2 (Lenovo Tab M10 tablet og tablet holder),
459817,1769,1699871544,1718715882,100.0,9,Shipping,
459896,1769,1699873921,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",459898
459897,1769,1699873930,1718715882,100.0,9,Shipping,459898
460073,1,1699876501,1718715882,300.0,,POS small 199/219,460074
460266,1,1699881602,1718715882,300.0,,POS small 199/219,460267
460465,1,1699883702,1718715882,900.0,,POS medium 599,460466
462479,417,1699960002,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",462480
463088,1769,1699977220,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",463090
463089,1769,1699977227,1718715882,100.0,9,Shipping,463090
463113,1769,1699977576,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",463115
463114,1769,1699977582,1718715882,100.0,9,Shipping,463115
464383,417,1700041030,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",464385
464384,417,1700041049,1718715882,100.0,9,Shipping,464385
464479,1769,1700042197,1718715882,1199.0,18,Hardwarepakke 4 (tablet holder og møntskuffe),464481
464480,1769,1700042208,1718715882,100.0,9,Shipping,464481
464913,1,1700047501,1718715882,170.0,,POS small 199/219 (51 dage),464914
465001,1,1700048701,1718715882,170.0,,POS small 199/219 (51 dage),465002
465612,1,1700059201,1718715882,170.0,,POS small 199/219 (51 dage),465613
467091,1769,1700090925,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",467093
467092,1769,1700090933,1718715882,100.0,9,Shipping,467093
467335,1,1700122201,1718715882,166.667,,POS small 199/219 (50 dage),467336
467515,417,1700129944,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",467517
467516,417,1700129966,1718715882,100.0,9,Shipping,467517
467698,1769,1700133695,1718715882,2499.0,16,Hardwarepakke 2 (Lenovo Tab M10 tablet og tablet holder),467699
467943,1,1700136601,1718715882,166.667,,POS small 199/219 (50 dage),467944
467982,1,1700137201,1718715882,500.0,,POS Light (50 dage),467985
467983,1,1700137201,1718715882,166.667,,Ekstra POS licens (50 dage),467985
467984,1,1700137201,1718715882,166.667,,Ekstra terminal (50 dage),467985
468570,1,1700147402,1718715882,166.667,,POS small 199/219 (50 dage),468571
470037,1769,1700175983,1718715882,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",470039
470038,1769,1700175990,1718715882,100.0,9,Shipping,470039
471106,417,1700221449,1718715880,2499.0,16,Hardwarepakke 2 (Lenovo Tab M10 tablet og tablet holder),471108
471107,417,1700221456,1718715880,100.0,9,Shipping,471108
471261,417,1700225290,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",471263
471262,417,1700225302,1718715880,100.0,9,Shipping,471263
471370,1,1700227202,1718715880,166.667,,POS small 199/219 (50 dage),471371
478869,1,1700488202,1718715880,460.0,,POS medium 599 (46 dage),478870
478941,1769,1700489182,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",478943
478942,1769,1700489190,1718715880,100.0,9,Shipping,478943
478958,1769,1700489321,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",478960
478959,1769,1700489329,1718715880,100.0,9,Shipping,478960
479081,1,1700494201,1718715880,153.333,,POS small 199/219 (46 dage),479082
479089,1,1700494501,1718715880,460.0,,POS medium 599 (46 dage),479090
480572,1769,1700562117,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",480574
480573,1769,1700562131,1718715880,100.0,9,Shipping,480574
480581,1769,1700562205,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",480583
480582,1769,1700562214,1718715880,100.0,9,Shipping,480583
480834,1,1700565301,1718715880,190.0,,POS small 199/219 (57 dage),480835
481051,1,1700569501,1718715880,460.0,,POS medium 599 (46 dage),481052
481105,1769,1700570600,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",481107
481106,1769,1700570607,1718715880,100.0,9,Shipping,481107
481263,1,1700574302,1718715880,163.333,,POS small 199/219 (49 dage),481264
483211,1,1700646001,1718715880,460.0,,POS medium 599 (46 dage),483212
483998,1769,1700659936,1718715880,400.0,7,Tablet holder,484000
483999,1769,1700659955,1718715880,100.0,9,Shipping,484000
484439,1769,1700665982,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",484441
484440,1769,1700665999,1718715880,100.0,9,Shipping,484441
486484,1769,1700737548,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",486486
486485,1769,1700737555,1718715880,100.0,9,Shipping,486486
487156,1769,1700743364,1718715880,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",487158
487157,1769,1700743436,1718715880,100.0,9,Shipping,487158
490617,417,1700834604,1718715880,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",490618
492897,1,1700910301,1718715880,306.667,,POS Light (46 dage),492898
494853,1,1700986201,1718715880,133.333,,POS small 199/219 (40 dage),494854
494859,1,1700986501,1718715880,133.333,,POS small 199/219 (40 dage),494860
497519,1,1701073802,1718715880,130.0,,POS small 199/219 (39 dage),497520
498482,1769,1701088035,1718715880,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",498484
498483,1769,1701088044,1718715880,100.0,9,Shipping,498484
498560,1769,1701089589,1718715880,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",498562
498561,1769,1701089597,1718715880,100.0,9,Shipping,498562
504253,1,1701258601,1718715880,126.667,,POS small 199/219 (38 dage),504254
504460,1769,1701260625,1718715880,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",504462
504461,1769,1701260631,1718715880,100.0,9,Shipping,504462
504502,1769,1701261315,1718715880,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",504504
504503,1769,1701261323,1718715880,100.0,9,Shipping,504504
505049,1769,1701267859,1718715880,3000.0,10,Pax A920 Pro,505050
507949,1769,1701344141,1718715880,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",
507950,1769,1701344151,1718715880,100.0,9,Shipping,
507963,1769,1701344288,1718715880,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",507964
507977,1769,1701344473,1718715880,6999.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",507979
507978,1769,1701344479,1718715880,100.0,9,Shipping,507979
508358,1769,1701350693,1718715879,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",508360
508359,1769,1701350700,1718715879,100.0,9,Shipping,508360
508617,1769,1701353744,1718715879,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",508619
508618,1769,1701353750,1718715879,100.0,9,Shipping,508619
508629,1,1701354001,1718715879,186.667,,POS small 199/219 (56 dage),508630
510246,1769,1701382781,1718715879,6500.0,23,"Sunmi 15.6""",510248
510247,1769,1701382794,1718715879,3000.0,10,Pax A920 Pro,510248
510767,1,1701418501,1718715879,116.667,,POS small 199/219 (35 dage),510768
510780,1,1701419101,1718715879,350.0,,POS medium 599 (35 dage),510781
510789,1,1701419402,1718715879,116.667,,POS small 199/219 (35 dage),510790
510833,1,1701420001,1718715879,116.667,,POS small 199/219 (35 dage),510834
510845,1,1701420301,1718715879,350.0,,POS medium 599 (35 dage),510846
510892,1,1701421201,1718715879,350.0,,POS medium 599 (35 dage),510893
510934,1,1701421802,1718715879,116.667,,POS small 199/219 (35 dage),510935
510956,1,1701422101,1718715879,390.0,,POS medium 599 (39 dage),510957
510990,1,1701422702,1718715879,116.667,,POS small 199/219 (35 dage),510991
511012,1,1701423301,1718715879,116.667,,POS small 199/219 (35 dage),511013
511069,1,1701424201,1718715879,116.667,,POS small 199/219 (35 dage),511070
511092,1,1701424502,1718715879,116.667,,POS small 199/219 (35 dage),511093
511115,1,1701424801,1718715879,116.667,,POS small 199/219 (35 dage),511116
511133,1,1701425101,1718715879,116.667,,POS small 199/219 (35 dage),511134
511155,1,1701425401,1718715879,116.667,,POS small 199/219 (35 dage),511156
511205,1,1701426001,1718715879,350.0,,POS medium 599 (35 dage),511206
511302,1,1701427201,1718715879,350.0,,POS medium 599 (35 dage),511303
511473,1,1701428401,1718715879,116.667,,POS small 199/219 (35 dage),511474
511506,1,1701428701,1718715879,116.667,,POS small 199/219 (35 dage),511507
511767,1,1701430501,1718715879,116.667,,POS small 199/219 (35 dage),511768
511865,1,1701431401,1718715879,116.667,,POS small 199/219 (35 dage),511866
511921,1,1701432002,1718715879,116.667,,POS small 199/219 (35 dage),511922
511935,1,1701432302,1718715879,350.0,,POS medium 599 (35 dage),511936
512574,1769,1701441149,1718715879,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",512575
523460,1,1701678601,1718715879,106.667,,POS small 199/219 (32 dage),523461
527500,1,1701777902,1718715879,310.0,,POS medium 599 (31 dage),527501
527856,1,1701783301,1718715879,350.0,,POS medium 599 (35 dage),527858
527857,1,1701783301,1718715879,350.0,,POS medium 599 (35 dage),527858
527968,1,1701785101,1718715879,116.667,,POS small 199/219 (35 dage),527969
528175,1,1701789001,1718715879,310.0,,POS medium 599 (31 dage),528176
529515,1769,1701809397,1718715879,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",529517
529516,1769,1701809404,1718715879,100.0,9,Shipping,529517
529842,1,1701849601,1718715878,310.0,,POS medium 599 (31 dage),529843
529844,1,1701849601,1718715879,310.0,,POS medium 599 (31 dage),529845
530212,1769,1701857493,1718715878,6500.0,23,"Sunmi 15.6""",530214
530213,1769,1701857507,1718715878,100.0,9,Shipping,530214
533631,1,1701936601,1718715878,300.0,,POS medium 599 (30 dage),533632
533974,1769,1701942470,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",533975
535153,1,1701955501,1718715878,300.0,,POS medium 599 (30 dage),535154
535346,1769,1701957069,1718715878,4499.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",535347
536683,1769,1701967305,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",536685
536684,1769,1701967322,1718715878,100.0,9,Shipping,536685
538047,1769,1701981493,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",538049
538048,1769,1701981505,1718715878,100.0,9,Shipping,538049
540471,1769,1702045963,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",540473
540472,1769,1702045972,1718715878,100.0,9,Shipping,540473
540512,1769,1702046088,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",540514
540513,1769,1702046096,1718715878,100.0,9,Shipping,540514
552317,1769,1702290480,1718715878,1500.0,30,Sunmi printer (EU plug),552320
552318,1769,1702290520,1718715878,600.0,8,Cash drawer,552320
552319,1769,1702290527,1718715878,100.0,9,Shipping,552320
555346,1769,1702375980,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",555348
555347,1769,1702375986,1718715878,100.0,9,Shipping,555348
555825,1769,1702381441,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",555827
555826,1769,1702381448,1718715878,100.0,9,Shipping,555827
560288,1769,1702467536,1718715878,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",560290
560289,1769,1702467546,1718715878,100.0,9,Shipping,560290
560440,1769,1702469809,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560442
560441,1769,1702469816,1718715878,100.0,9,Shipping,560442
560667,1769,1702473005,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560670
560668,1769,1702473024,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560670
560669,1769,1702473034,1718715878,100.0,9,Shipping,560670
560681,1769,1702473297,1718715878,1500.0,30,Sunmi printer (EU plug),560683
560682,1769,1702473304,1718715878,100.0,9,Shipping,560683
560900,1769,1702476074,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560902
560901,1769,1702476083,1718715878,100.0,9,Shipping,560902
560923,1769,1702476472,1718715878,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",560925
560924,1769,1702476479,1718715878,100.0,9,Shipping,560925
560935,1769,1702476607,1718715878,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",560937
560936,1769,1702476617,1718715878,100.0,9,Shipping,560937
560951,1769,1702476706,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560953
560952,1769,1702476712,1718715878,100.0,9,Shipping,560953
560961,1769,1702476833,1718715878,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",560963
560962,1769,1702476841,1718715878,100.0,9,Shipping,560963
560973,1769,1702476957,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560975
560974,1769,1702476965,1718715878,100.0,9,Shipping,560975
560980,1769,1702477067,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",560982
560981,1769,1702477074,1718715878,100.0,9,Shipping,560982
561024,1769,1702477463,1718715878,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",561026
561025,1769,1702477470,1718715878,100.0,9,Shipping,561026
561073,1769,1702478000,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",561075
561074,1769,1702478013,1718715878,100.0,9,Shipping,561075
561114,1769,1702478745,1718715878,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",561116
561115,1769,1702478755,1718715876,100.0,9,Shipping,561116
561120,1769,1702478898,1718715876,7000.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",561122
561121,1769,1702478914,1718715876,100.0,9,Shipping,561122
564759,1769,1702556351,1718715876,1500.0,30,Sunmi printer (EU plug),564760
564931,1769,1702558520,1718715876,6500.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",564933
564932,1769,1702558527,1718715876,100.0,9,Shipping,564933
565126,1769,1702559789,1718715876,2499.0,17,Hardwarepakke 3 (Lenovo Tab M10 tablet og møntskuffe),565128
565127,1769,1702559798,1718715876,100.0,9,Shipping,565128
565206,1769,1702561857,1718715876,6500.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",565208
565207,1769,1702561865,1718715876,100.0,9,Shipping,565208
565460,1769,1702565342,1718715876,600.0,8,Cash drawer,565463
565461,1769,1702565353,1718715876,1500.0,30,Sunmi printer (EU plug),565463
565462,1769,1702565361,1718715876,100.0,9,Shipping,565463
570026,1769,1702642934,1718715876,2999.0,15,"Hardwarepakke 1 (Lenovo Tab M10 tablet, tablet holder og pengeskuffer)",570028
570027,1769,1702642941,1718715876,100.0,9,Shipping,570028
570224,1,1702644968,1718715876,6500.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",570226
570225,1,1702644968,1718715876,100.0,9,Shipping,570226
570296,1,1702645712,1718715876,6500.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",570298
570297,1,1702645712,1718715876,100.0,9,Shipping,570298
570336,1,1702646151,1718715876,3999.0,25,"Hardwarepakke 100 (tablet, tablet holder, pengeskuffe og printer)",570338
570337,1,1702646151,1718715876,100.0,9,Shipping,570338
570381,1,1702646238,1718715876,6500.0,24,"Sunmi 15.6"" pakke (inkl. pengeskuffe)",570383
570382,1,1702646238,1718715876,100.0,9,Shipping,570383
